# FSPS SSP (MIST/MILES, solar Z, Kroupa IMF), 10 Gyr -- old population
# lambda[um]   L_lambda[arb, shape only; normalized to unit peak]
  6.947116e-01   8.277573e-01
  6.948016e-01   8.407236e-01
  6.948916e-01   8.562620e-01
  6.949816e-01   8.651434e-01
  6.950717e-01   8.689376e-01
  6.951617e-01   8.636825e-01
  6.952517e-01   8.493985e-01
  6.953417e-01   8.393808e-01
  6.954318e-01   8.384806e-01
  6.955218e-01   8.398257e-01
  6.956118e-01   8.430969e-01
  6.957019e-01   8.509460e-01
  6.957919e-01   8.610131e-01
  6.958819e-01   8.672294e-01
  6.959719e-01   8.683927e-01
  6.960620e-01   8.680804e-01
  6.961520e-01   8.672529e-01
  6.962420e-01   8.679455e-01
  6.963320e-01   8.708869e-01
  6.964220e-01   8.729213e-01
  6.965121e-01   8.742340e-01
  6.966021e-01   8.726482e-01
  6.966921e-01   8.646171e-01
  6.967821e-01   8.597612e-01
  6.968721e-01   8.679953e-01
  6.969622e-01   8.806270e-01
  6.970522e-01   8.845209e-01
  6.971422e-01   8.779120e-01
  6.972322e-01   8.672038e-01
  6.973223e-01   8.635335e-01
  6.974123e-01   8.711909e-01
  6.975023e-01   8.778962e-01
  6.975923e-01   8.719876e-01
  6.976824e-01   8.584376e-01
  6.977724e-01   8.438342e-01
  6.978624e-01   8.234565e-01
  6.979525e-01   7.952883e-01
  6.980425e-01   7.787492e-01
  6.981325e-01   7.953145e-01
  6.982225e-01   8.303802e-01
  6.983126e-01   8.566501e-01
  6.984026e-01   8.705527e-01
  6.984926e-01   8.786762e-01
  6.985826e-01   8.822378e-01
  6.986726e-01   8.818727e-01
  6.987627e-01   8.796364e-01
  6.988527e-01   8.762680e-01
  6.989427e-01   8.696870e-01
  6.990327e-01   8.600695e-01
  6.991228e-01   8.551984e-01
  6.992128e-01   8.614061e-01
  6.993028e-01   8.733971e-01
  6.993928e-01   8.812285e-01
  6.994828e-01   8.805643e-01
  6.995729e-01   8.738853e-01
  6.996629e-01   8.702480e-01
  6.997529e-01   8.733706e-01
  6.998430e-01   8.770403e-01
  6.999330e-01   8.757961e-01
  7.000230e-01   8.642856e-01
  7.001131e-01   8.462632e-01
  7.002031e-01   8.392069e-01
  7.002931e-01   8.507974e-01
  7.003831e-01   8.661734e-01
  7.004731e-01   8.665486e-01
  7.005632e-01   8.537883e-01
  7.006532e-01   8.441517e-01
  7.007432e-01   8.429597e-01
  7.008332e-01   8.462965e-01
  7.009232e-01   8.527831e-01
  7.010133e-01   8.620160e-01
  7.011033e-01   8.682102e-01
  7.011933e-01   8.651843e-01
  7.012833e-01   8.589888e-01
  7.013734e-01   8.597606e-01
  7.014634e-01   8.663657e-01
  7.015534e-01   8.666401e-01
  7.016434e-01   8.480548e-01
  7.017335e-01   8.146609e-01
  7.018235e-01   7.968118e-01
  7.019135e-01   8.165831e-01
  7.020036e-01   8.525617e-01
  7.020936e-01   8.763590e-01
  7.021836e-01   8.861064e-01
  7.022736e-01   8.863136e-01
  7.023637e-01   8.731202e-01
  7.024537e-01   8.482056e-01
  7.025437e-01   8.279192e-01
  7.026337e-01   8.270188e-01
  7.027237e-01   8.422040e-01
  7.028138e-01   8.568834e-01
  7.029038e-01   8.630240e-01
  7.029938e-01   8.655036e-01
  7.030838e-01   8.680485e-01
  7.031738e-01   8.705919e-01
  7.032639e-01   8.709103e-01
  7.033539e-01   8.679359e-01
  7.034439e-01   8.651875e-01
  7.035339e-01   8.637834e-01
  7.036240e-01   8.631460e-01
  7.037140e-01   8.679417e-01
  7.038040e-01   8.710822e-01
  7.038940e-01   8.553574e-01
  7.039841e-01   8.306256e-01
  7.040741e-01   8.307150e-01
  7.041641e-01   8.612294e-01
  7.042542e-01   8.934028e-01
  7.043442e-01   9.089332e-01
  7.044342e-01   9.095459e-01
  7.045242e-01   8.986576e-01
  7.046143e-01   8.817903e-01
  7.047043e-01   8.732339e-01
  7.047943e-01   8.801668e-01
  7.048843e-01   8.934359e-01
  7.049743e-01   9.030441e-01
  7.050644e-01   9.054419e-01
  7.051544e-01   9.011970e-01
  7.052444e-01   8.905175e-01
  7.053344e-01   8.683245e-01
  7.054244e-01   8.370652e-01
  7.055145e-01   8.145473e-01
  7.056045e-01   8.113580e-01
  7.056945e-01   8.222217e-01
  7.057846e-01   8.382222e-01
  7.058746e-01   8.496800e-01
  7.059646e-01   8.491941e-01
  7.060546e-01   8.355105e-01
  7.061447e-01   8.165595e-01
  7.062347e-01   8.085250e-01
  7.063247e-01   8.150566e-01
  7.064147e-01   8.238229e-01
  7.065048e-01   8.313777e-01
  7.065948e-01   8.395679e-01
  7.066848e-01   8.400753e-01
  7.067748e-01   8.286282e-01
  7.068649e-01   8.106658e-01
  7.069549e-01   7.930321e-01
  7.070449e-01   7.893959e-01
  7.071349e-01   8.073912e-01
  7.072249e-01   8.311509e-01
  7.073150e-01   8.423605e-01
  7.074050e-01   8.432196e-01
  7.074950e-01   8.439527e-01
  7.075850e-01   8.452683e-01
  7.076750e-01   8.445156e-01
  7.077651e-01   8.428855e-01
  7.078551e-01   8.431708e-01
  7.079451e-01   8.461306e-01
  7.080351e-01   8.492459e-01
  7.081252e-01   8.526951e-01
  7.082152e-01   8.570425e-01
  7.083052e-01   8.563023e-01
  7.083953e-01   8.434109e-01
  7.084853e-01   8.168455e-01
  7.085753e-01   7.861943e-01
  7.086654e-01   7.725209e-01
  7.087554e-01   7.802127e-01
  7.088454e-01   7.872857e-01
  7.089354e-01   7.853942e-01
  7.090254e-01   7.835285e-01
  7.091155e-01   7.811330e-01
  7.092055e-01   7.777749e-01
  7.092955e-01   7.793725e-01
  7.093855e-01   7.820697e-01
  7.094755e-01   7.817241e-01
  7.095656e-01   7.824024e-01
  7.096556e-01   7.826392e-01
  7.097456e-01   7.816198e-01
  7.098356e-01   7.826875e-01
  7.099257e-01   7.877732e-01
  7.100157e-01   8.014422e-01
  7.101057e-01   8.132349e-01
  7.101958e-01   8.147503e-01
  7.102858e-01   8.087484e-01
  7.103758e-01   8.004175e-01
  7.104658e-01   7.974495e-01
  7.105558e-01   8.051638e-01
  7.106459e-01   8.168393e-01
  7.107359e-01   8.193227e-01
  7.108259e-01   8.107468e-01
  7.109160e-01   8.030958e-01
  7.110060e-01   8.040208e-01
  7.110960e-01   8.046927e-01
  7.111860e-01   7.957135e-01
  7.112760e-01   7.842709e-01
  7.113661e-01   7.834020e-01
  7.114561e-01   7.934523e-01
  7.115461e-01   8.041259e-01
  7.116361e-01   8.096040e-01
  7.117261e-01   8.137318e-01
  7.118162e-01   8.167576e-01
  7.119062e-01   8.152135e-01
  7.119962e-01   8.121918e-01
  7.120863e-01   8.103844e-01
  7.121763e-01   8.089770e-01
  7.122663e-01   8.046836e-01
  7.123563e-01   7.963084e-01
  7.124464e-01   7.949705e-01
  7.125364e-01   8.019621e-01
  7.126264e-01   8.003917e-01
  7.127164e-01   7.885527e-01
  7.128065e-01   7.808807e-01
  7.128965e-01   7.839414e-01
  7.129865e-01   7.904622e-01
  7.130765e-01   7.868887e-01
  7.131666e-01   7.702016e-01
  7.132566e-01   7.563685e-01
  7.133466e-01   7.608604e-01
  7.134366e-01   7.770536e-01
  7.135266e-01   7.929832e-01
  7.136167e-01   8.030544e-01
  7.137067e-01   8.055969e-01
  7.137967e-01   8.072554e-01
  7.138867e-01   8.104433e-01
  7.139767e-01   8.066030e-01
  7.140668e-01   7.965484e-01
  7.141568e-01   7.947638e-01
  7.142468e-01   8.037752e-01
  7.143368e-01   8.095854e-01
  7.144269e-01   8.071938e-01
  7.145169e-01   8.048679e-01
  7.146069e-01   8.044877e-01
  7.146970e-01   8.041993e-01
  7.147870e-01   8.014876e-01
  7.148770e-01   7.868601e-01
  7.149671e-01   7.663870e-01
  7.150571e-01   7.634427e-01
  7.151471e-01   7.785206e-01
  7.152371e-01   7.930787e-01
  7.153271e-01   8.043441e-01
  7.154172e-01   8.165436e-01
  7.155072e-01   8.227655e-01
  7.155972e-01   8.161803e-01
  7.156872e-01   8.059964e-01
  7.157772e-01   8.086846e-01
  7.158673e-01   8.209115e-01
  7.159573e-01   8.238930e-01
  7.160473e-01   8.149453e-01
  7.161373e-01   8.053063e-01
  7.162274e-01   8.039839e-01
  7.163174e-01   8.114005e-01
  7.164074e-01   8.147582e-01
  7.164974e-01   8.000496e-01
  7.165875e-01   7.727229e-01
  7.166775e-01   7.574519e-01
  7.167675e-01   7.686523e-01
  7.168575e-01   7.942692e-01
  7.169476e-01   8.149689e-01
  7.170376e-01   8.213530e-01
  7.171276e-01   8.182670e-01
  7.172177e-01   8.176992e-01
  7.173077e-01   8.241939e-01
  7.173977e-01   8.314791e-01
  7.174877e-01   8.344840e-01
  7.175777e-01   8.308466e-01
  7.176678e-01   8.183736e-01
  7.177578e-01   8.038001e-01
  7.178478e-01   8.034582e-01
  7.179378e-01   8.179553e-01
  7.180278e-01   8.244365e-01
  7.181179e-01   8.093455e-01
  7.182079e-01   7.842261e-01
  7.182979e-01   7.718679e-01
  7.183879e-01   7.847733e-01
  7.184780e-01   8.094173e-01
  7.185680e-01   8.241169e-01
  7.186580e-01   8.237439e-01
  7.187480e-01   8.101672e-01
  7.188381e-01   7.862261e-01
  7.189281e-01   7.661761e-01
  7.190181e-01   7.622471e-01
  7.191082e-01   7.706896e-01
  7.191982e-01   7.859261e-01
  7.192882e-01   7.987557e-01
  7.193782e-01   7.980864e-01
  7.194683e-01   7.894813e-01
  7.195583e-01   7.898091e-01
  7.196483e-01   8.006364e-01
  7.197383e-01   8.049623e-01
  7.198283e-01   7.963279e-01
  7.199184e-01   7.917858e-01
  7.200084e-01   8.008623e-01
  7.200984e-01   8.112414e-01
  7.201884e-01   8.134205e-01
  7.202784e-01   8.079338e-01
  7.203685e-01   8.009281e-01
  7.204585e-01   8.043427e-01
  7.205485e-01   8.193759e-01
  7.206385e-01   8.296557e-01
  7.207286e-01   8.180779e-01
  7.208186e-01   7.859747e-01
  7.209086e-01   7.586127e-01
  7.209987e-01   7.569502e-01
  7.210887e-01   7.748608e-01
  7.211787e-01   8.005316e-01
  7.212688e-01   8.214751e-01
  7.213588e-01   8.247936e-01
  7.214488e-01   8.144328e-01
  7.215388e-01   8.043139e-01
  7.216288e-01   7.996816e-01
  7.217189e-01   7.990917e-01
  7.218089e-01   8.055103e-01
  7.218989e-01   8.195281e-01
  7.219889e-01   8.293879e-01
  7.220789e-01   8.272732e-01
  7.221690e-01   8.191573e-01
  7.222590e-01   8.130897e-01
  7.223490e-01   8.103391e-01
  7.224390e-01   8.081519e-01
  7.225291e-01   8.100142e-01
  7.226191e-01   8.197356e-01
  7.227091e-01   8.298537e-01
  7.227991e-01   8.346117e-01
  7.228892e-01   8.338446e-01
  7.229792e-01   8.263026e-01
  7.230692e-01   8.194440e-01
  7.231592e-01   8.233157e-01
  7.232493e-01   8.347532e-01
  7.233393e-01   8.442285e-01
  7.234293e-01   8.485736e-01
  7.235194e-01   8.506876e-01
  7.236094e-01   8.500040e-01
  7.236994e-01   8.428568e-01
  7.237894e-01   8.331295e-01
  7.238794e-01   8.292667e-01
  7.239695e-01   8.304044e-01
  7.240595e-01   8.288604e-01
  7.241495e-01   8.266739e-01
  7.242395e-01   8.327676e-01
  7.243295e-01   8.424238e-01
  7.244196e-01   8.434939e-01
  7.245096e-01   8.333890e-01
  7.245996e-01   8.192095e-01
  7.246896e-01   8.126543e-01
  7.247797e-01   8.216252e-01
  7.248697e-01   8.392937e-01
  7.249597e-01   8.522789e-01
  7.250498e-01   8.528032e-01
  7.251398e-01   8.406078e-01
  7.252298e-01   8.220868e-01
  7.253198e-01   8.099821e-01
  7.254099e-01   8.136857e-01
  7.254999e-01   8.262137e-01
  7.255899e-01   8.342011e-01
  7.256799e-01   8.368519e-01
  7.257700e-01   8.423835e-01
  7.258600e-01   8.519442e-01
  7.259500e-01   8.573811e-01
  7.260400e-01   8.538550e-01
  7.261300e-01   8.412187e-01
  7.262201e-01   8.190704e-01
  7.263101e-01   8.005547e-01
  7.264001e-01   8.061513e-01
  7.264901e-01   8.287221e-01
  7.265801e-01   8.458670e-01
  7.266702e-01   8.530744e-01
  7.267602e-01   8.568575e-01
  7.268502e-01   8.600947e-01
  7.269403e-01   8.602841e-01
  7.270303e-01   8.566826e-01
  7.271203e-01   8.517335e-01
  7.272103e-01   8.463097e-01
  7.273003e-01   8.416771e-01
  7.273904e-01   8.409580e-01
  7.274804e-01   8.447610e-01
  7.275704e-01   8.495998e-01
  7.276605e-01   8.527081e-01
  7.277505e-01   8.556808e-01
  7.278405e-01   8.568416e-01
  7.279305e-01   8.524188e-01
  7.280206e-01   8.458576e-01
  7.281106e-01   8.428095e-01
  7.282006e-01   8.401264e-01
  7.282906e-01   8.313750e-01
  7.283806e-01   8.179402e-01
  7.284707e-01   8.081109e-01
  7.285607e-01   8.064312e-01
  7.286507e-01   8.137070e-01
  7.287407e-01   8.279500e-01
  7.288307e-01   8.383303e-01
  7.289208e-01   8.341879e-01
  7.290108e-01   8.177001e-01
  7.291008e-01   8.040791e-01
  7.291908e-01   7.999776e-01
  7.292809e-01   7.968281e-01
  7.293709e-01   7.929394e-01
  7.294609e-01   7.972479e-01
  7.295510e-01   8.144926e-01
  7.296410e-01   8.370072e-01
  7.297310e-01   8.561322e-01
  7.298210e-01   8.660613e-01
  7.299111e-01   8.631243e-01
  7.300011e-01   8.525182e-01
  7.300911e-01   8.442616e-01
  7.301811e-01   8.444053e-01
  7.302712e-01   8.498778e-01
  7.303612e-01   8.536457e-01
  7.304512e-01   8.557549e-01
  7.305412e-01   8.536910e-01
  7.306312e-01   8.650497e-01
  7.307213e-01   8.614134e-01
  7.308113e-01   8.502592e-01
  7.309013e-01   8.399037e-01
  7.309913e-01   8.389720e-01
  7.310814e-01   8.468445e-01
  7.311714e-01   8.499773e-01
  7.312614e-01   8.432573e-01
  7.313515e-01   8.407535e-01
  7.314415e-01   8.504766e-01
  7.315315e-01   8.627911e-01
  7.316215e-01   8.665463e-01
  7.317115e-01   8.607807e-01
  7.318016e-01   8.523168e-01
  7.318916e-01   8.476360e-01
  7.319816e-01   8.490930e-01
  7.320717e-01   8.547302e-01
  7.321617e-01   8.583068e-01
  7.322517e-01   8.590818e-01
  7.323417e-01   8.603907e-01
  7.324317e-01   8.582256e-01
  7.325218e-01   8.496624e-01
  7.326118e-01   8.370595e-01
  7.327018e-01   8.235761e-01
  7.327918e-01   8.197588e-01
  7.328818e-01   8.344506e-01
  7.329719e-01   8.540498e-01
  7.330619e-01   8.610839e-01
  7.331519e-01   8.570313e-01
  7.332420e-01   8.528232e-01
  7.333320e-01   8.537064e-01
  7.334220e-01   8.565442e-01
  7.335120e-01   8.580279e-01
  7.336021e-01   8.609629e-01
  7.336921e-01   8.678541e-01
  7.337821e-01   8.759158e-01
  7.338721e-01   8.806012e-01
  7.339622e-01   8.809881e-01
  7.340522e-01   8.805856e-01
  7.341422e-01   8.825374e-01
  7.342322e-01   8.862916e-01
  7.343223e-01   8.867167e-01
  7.344123e-01   8.770036e-01
  7.345023e-01   8.576344e-01
  7.345923e-01   8.427523e-01
  7.346823e-01   8.457886e-01
  7.347724e-01   8.608312e-01
  7.348624e-01   8.740863e-01
  7.349524e-01   8.808235e-01
  7.350424e-01   8.792628e-01
  7.351324e-01   8.677338e-01
  7.352225e-01   8.528646e-01
  7.353125e-01   8.462956e-01
  7.354025e-01   8.499661e-01
  7.354926e-01   8.525809e-01
  7.355826e-01   8.435097e-01
  7.356726e-01   8.403806e-01
  7.357626e-01   8.105870e-01
  7.358527e-01   8.146725e-01
  7.359427e-01   8.381489e-01
  7.360327e-01   8.628806e-01
  7.361228e-01   8.733314e-01
  7.362128e-01   8.647042e-01
  7.363028e-01   8.450957e-01
  7.363928e-01   8.287440e-01
  7.364828e-01   8.254134e-01
  7.365729e-01   8.335245e-01
  7.366629e-01   8.458185e-01
  7.367529e-01   8.556123e-01
  7.368429e-01   8.627228e-01
  7.369329e-01   8.686291e-01
  7.370230e-01   8.713737e-01
  7.371130e-01   8.725806e-01
  7.372030e-01   8.778651e-01
  7.372930e-01   8.842104e-01
  7.373831e-01   8.856669e-01
  7.374731e-01   8.819206e-01
  7.375631e-01   8.761397e-01
  7.376531e-01   8.709117e-01
  7.377432e-01   8.679527e-01
  7.378332e-01   8.707788e-01
  7.379232e-01   8.792809e-01
  7.380132e-01   8.873093e-01
  7.381033e-01   8.879193e-01
  7.381933e-01   8.790337e-01
  7.382833e-01   8.639878e-01
  7.383734e-01   8.515836e-01
  7.384634e-01   8.467476e-01
  7.385534e-01   8.432888e-01
  7.386434e-01   8.330112e-01
  7.387334e-01   8.200950e-01
  7.388235e-01   8.133990e-01
  7.389135e-01   8.099978e-01
  7.390035e-01   8.037385e-01
  7.390935e-01   8.007371e-01
  7.391835e-01   8.114224e-01
  7.392736e-01   8.300391e-01
  7.393636e-01   8.391315e-01
  7.394536e-01   8.363672e-01
  7.395436e-01   8.353916e-01
  7.396337e-01   8.438992e-01
  7.397237e-01   8.537678e-01
  7.398137e-01   8.572924e-01
  7.399038e-01   8.555349e-01
  7.399938e-01   8.489781e-01
  7.400838e-01   8.384413e-01
  7.401738e-01   8.299235e-01
  7.410000e-01   9.122452e-01
  7.430000e-01   9.389373e-01
  7.450000e-01   9.377164e-01
  7.470000e-01   9.558344e-01
  7.490000e-01   9.546265e-01
  7.510000e-01   9.620247e-01
  7.530000e-01   9.783722e-01
  7.550000e-01   9.854854e-01
  7.570000e-01   9.763465e-01
  7.590000e-01   9.413285e-01
  7.610000e-01   9.199793e-01
  7.630000e-01   8.996946e-01
  7.650000e-01   8.751022e-01
  7.670000e-01   8.332361e-01
  7.690000e-01   8.550493e-01
  7.710000e-01   8.403464e-01
  7.730000e-01   8.445988e-01
  7.750000e-01   8.371015e-01
  7.770000e-01   8.532780e-01
  7.790000e-01   8.529506e-01
  7.810000e-01   8.559286e-01
  7.830000e-01   8.558649e-01
  7.850000e-01   8.490402e-01
  7.870000e-01   8.598503e-01
  7.890000e-01   8.571634e-01
  7.910000e-01   8.372133e-01
  7.930000e-01   8.398601e-01
  7.950000e-01   8.414054e-01
  7.970000e-01   8.648954e-01
  7.990000e-01   8.650210e-01
  8.010000e-01   8.784969e-01
  8.030000e-01   8.841997e-01
  8.050000e-01   8.831043e-01
  8.070000e-01   9.019456e-01
  8.090000e-01   8.970811e-01
  8.110000e-01   9.066598e-01
  8.130000e-01   9.316429e-01
  8.150000e-01   9.446756e-01
  8.170000e-01   9.495253e-01
  8.190000e-01   9.057723e-01
  8.210000e-01   9.068843e-01
  8.230000e-01   9.075905e-01
  8.250000e-01   9.098390e-01
  8.270000e-01   9.123678e-01
  8.290000e-01   9.018525e-01
  8.310000e-01   8.774339e-01
  8.330000e-01   8.673399e-01
  8.350000e-01   8.703844e-01
  8.370000e-01   8.733725e-01
  8.390000e-01   8.438666e-01
  8.410000e-01   8.743334e-01
  8.430000e-01   8.398779e-01
  8.450000e-01   8.274085e-01
  8.470000e-01   8.208531e-01
  8.490000e-01   8.313036e-01
  8.510000e-01   8.013612e-01
  8.530000e-01   8.322058e-01
  8.550000e-01   8.006397e-01
  8.570000e-01   8.521005e-01
  8.590000e-01   8.401818e-01
  8.610000e-01   8.493125e-01
  8.630000e-01   8.649321e-01
  8.650000e-01   8.692543e-01
  8.670000e-01   8.143572e-01
  8.690000e-01   8.464908e-01
  8.710000e-01   8.760482e-01
  8.730000e-01   8.815608e-01
  8.750000e-01   8.765588e-01
  8.770000e-01   8.895132e-01
  8.790000e-01   8.981105e-01
  8.810000e-01   8.810742e-01
  8.830000e-01   8.884856e-01
  8.850000e-01   8.852849e-01
  8.870000e-01   8.511699e-01
  8.890000e-01   8.574525e-01
  8.910000e-01   8.666704e-01
  8.930000e-01   8.553522e-01
  8.950000e-01   8.564142e-01
  8.970000e-01   8.605326e-01
  8.990000e-01   8.620271e-01
  9.010000e-01   8.419876e-01
  9.030000e-01   8.711142e-01
  9.050000e-01   8.932315e-01
  9.070000e-01   8.895066e-01
  9.090000e-01   8.735815e-01
  9.110000e-01   8.843614e-01
  9.130000e-01   8.968107e-01
  9.150000e-01   8.925533e-01
  9.170000e-01   8.895068e-01
  9.190000e-01   8.938018e-01
  9.210000e-01   8.681875e-01
  9.230000e-01   8.543695e-01
  9.250000e-01   8.478640e-01
  9.270000e-01   8.546240e-01
  9.290000e-01   8.434469e-01
  9.310000e-01   8.460122e-01
  9.330000e-01   8.459464e-01
  9.350000e-01   8.418259e-01
  9.370000e-01   8.283081e-01
  9.390000e-01   8.396377e-01
  9.410000e-01   8.255101e-01
  9.430000e-01   8.438366e-01
  9.450000e-01   8.312773e-01
  9.470000e-01   8.464959e-01
  9.490000e-01   8.480065e-01
  9.510000e-01   8.376968e-01
  9.530000e-01   8.425985e-01
  9.550000e-01   8.297682e-01
  9.570000e-01   8.344149e-01
  9.590000e-01   8.445059e-01
  9.610000e-01   8.328421e-01
  9.630000e-01   8.362200e-01
  9.650000e-01   8.207561e-01
  9.670000e-01   8.202984e-01
  9.690000e-01   8.300810e-01
  9.710000e-01   8.199981e-01
  9.730000e-01   8.129694e-01
  9.750000e-01   8.102449e-01
  9.770000e-01   8.126368e-01
  9.790000e-01   7.995624e-01
  9.810000e-01   8.199900e-01
  9.830000e-01   8.134464e-01
  9.850000e-01   8.174116e-01
  9.870000e-01   8.123243e-01
  9.890000e-01   8.117768e-01
  9.910000e-01   7.979306e-01
  9.930000e-01   8.038949e-01
  9.950000e-01   8.064795e-01
  9.970000e-01   8.076839e-01
  9.990000e-01   8.044103e-01
  1.002500e+00   8.017300e-01
  1.007500e+00   7.929861e-01
  1.012500e+00   7.963324e-01
  1.017500e+00   7.867184e-01
  1.022500e+00   7.864528e-01
  1.027500e+00   7.850646e-01
  1.032500e+00   7.747113e-01
  1.037500e+00   7.693442e-01
  1.042500e+00   7.685325e-01
  1.047500e+00   7.560906e-01
  1.052500e+00   7.500273e-01
  1.057500e+00   7.374208e-01
  1.062500e+00   7.337959e-01
  1.067500e+00   7.245667e-01
  1.072500e+00   7.237848e-01
  1.077500e+00   7.193189e-01
  1.082500e+00   7.083863e-01
  1.087500e+00   7.038349e-01
  1.092500e+00   6.980602e-01
  1.097500e+00   6.849679e-01
  1.102500e+00   6.785170e-01
  1.107500e+00   6.698847e-01
  1.112500e+00   6.653679e-01
  1.117500e+00   6.606333e-01
  1.122500e+00   6.601233e-01
  1.127500e+00   6.516777e-01
  1.132500e+00   6.491329e-01
  1.137500e+00   6.408590e-01
  1.142500e+00   6.339146e-01
  1.147500e+00   6.416874e-01
  1.152500e+00   6.389166e-01
  1.157500e+00   6.311151e-01
  1.162500e+00   6.214207e-01
  1.167500e+00   6.202416e-01
  1.172500e+00   6.231252e-01
  1.177500e+00   6.091133e-01
  1.182500e+00   6.063632e-01
  1.187500e+00   5.986066e-01
  1.192500e+00   6.057438e-01
  1.197500e+00   5.857487e-01
  1.202500e+00   5.940232e-01
  1.207500e+00   5.892054e-01
  1.212500e+00   5.884355e-01
  1.217500e+00   5.889649e-01
  1.222500e+00   5.844113e-01
  1.227500e+00   5.793308e-01
  1.232500e+00   5.760346e-01
  1.237500e+00   5.734608e-01
  1.242500e+00   5.655381e-01
  1.247500e+00   5.653229e-01
  1.252500e+00   5.589015e-01
  1.257500e+00   5.584162e-01
  1.262500e+00   5.549376e-01
  1.267500e+00   5.486429e-01
  1.272500e+00   5.494570e-01
  1.277500e+00   5.484484e-01
  1.282500e+00   5.321560e-01
  1.287500e+00   5.379924e-01
  1.292500e+00   5.317917e-01
  1.297500e+00   5.343870e-01
  1.302500e+00   5.293714e-01
  1.307500e+00   5.288172e-01
  1.312500e+00   5.171074e-01
  1.317500e+00   5.177046e-01
  1.322500e+00   5.173849e-01
  1.327500e+00   5.084569e-01
  1.332500e+00   5.015759e-01
  1.337500e+00   4.914920e-01
  1.342500e+00   4.901211e-01
  1.347500e+00   4.879115e-01
  1.352500e+00   4.845875e-01
  1.357500e+00   4.776170e-01
  1.362500e+00   4.753124e-01
  1.367500e+00   4.764354e-01
  1.372500e+00   4.768386e-01
  1.377500e+00   4.749163e-01
  1.382500e+00   4.739502e-01
  1.387500e+00   4.693121e-01
  1.392500e+00   4.528942e-01
  1.397500e+00   4.500658e-01
  1.402500e+00   4.450909e-01
  1.407500e+00   4.464323e-01
  1.412500e+00   4.413840e-01
  1.417500e+00   4.422368e-01
  1.422500e+00   4.376771e-01
  1.427500e+00   4.322740e-01
  1.432500e+00   4.396016e-01
  1.437500e+00   4.416967e-01
  1.442500e+00   4.340423e-01
  1.447500e+00   4.396169e-01
  1.452500e+00   4.359449e-01
  1.457000e+00   4.370041e-01
  1.462000e+00   4.255759e-01
  1.467500e+00   4.249268e-01
  1.472500e+00   4.255762e-01
  1.477500e+00   4.258621e-01
  1.482500e+00   4.275060e-01
  1.487500e+00   4.237772e-01
  1.492500e+00   4.329950e-01
  1.497500e+00   4.312234e-01
  1.502500e+00   4.217840e-01
  1.507500e+00   4.260910e-01
  1.512500e+00   4.319690e-01
  1.517500e+00   4.333905e-01
  1.522500e+00   4.346398e-01
  1.527500e+00   4.346538e-01
  1.532500e+00   4.346660e-01
  1.537500e+00   4.336847e-01
  1.542500e+00   4.310778e-01
  1.547500e+00   4.359972e-01
  1.552500e+00   4.344313e-01
  1.557500e+00   4.215123e-01
  1.562500e+00   4.268631e-01
  1.567500e+00   4.275844e-01
  1.572500e+00   4.301770e-01
  1.577500e+00   4.092408e-01
  1.582500e+00   4.127159e-01
  1.587500e+00   4.138331e-01
  1.592500e+00   4.232686e-01
  1.597500e+00   4.155403e-01
  1.605000e+00   4.170560e-01
  1.615000e+00   4.231904e-01
  1.625000e+00   4.093823e-01
  1.635000e+00   4.189929e-01
  1.645000e+00   4.049331e-01
  1.655000e+00   4.116154e-01
  1.665000e+00   4.024726e-01
  1.675000e+00   3.971516e-01
  1.685000e+00   3.919246e-01
  1.695000e+00   3.912873e-01
  1.705000e+00   3.832624e-01
  1.715000e+00   3.759276e-01
  1.725000e+00   3.680181e-01
  1.735000e+00   3.579592e-01
  1.745000e+00   3.526734e-01
  1.755000e+00   3.438274e-01
  1.765000e+00   3.395214e-01
  1.775000e+00   3.285240e-01
  1.785000e+00   3.228144e-01
  1.795000e+00   3.186974e-01
  1.805000e+00   3.114148e-01
  1.815000e+00   3.064302e-01
  1.825000e+00   3.023383e-01
  1.835000e+00   2.980346e-01
  1.845000e+00   2.919727e-01
  1.855000e+00   2.894099e-01
  1.865000e+00   2.832005e-01
  1.875000e+00   2.770773e-01
  1.885000e+00   2.750719e-01
  1.895000e+00   2.668058e-01
  1.905000e+00   2.665752e-01
  1.915000e+00   2.613074e-01
  1.925000e+00   2.570779e-01
  1.935000e+00   2.505697e-01
  1.945000e+00   2.449352e-01
  1.955000e+00   2.412572e-01
  1.965000e+00   2.372299e-01
  1.975000e+00   2.309286e-01
  1.985000e+00   2.286976e-01
  1.995000e+00   2.259047e-01
  2.005000e+00   2.239460e-01
  2.015000e+00   2.213153e-01
  2.025000e+00   2.170975e-01
  2.035000e+00   2.140008e-01
  2.045000e+00   2.127372e-01
  2.055000e+00   2.097349e-01
  2.065000e+00   2.072460e-01
  2.075000e+00   2.054545e-01
  2.085000e+00   2.031597e-01
  2.095000e+00   2.000129e-01
  2.105000e+00   1.991614e-01
  2.115000e+00   1.964659e-01
  2.125000e+00   1.943259e-01
  2.135000e+00   1.922905e-01
  2.145000e+00   1.899220e-01
  2.155000e+00   1.871649e-01
  2.165000e+00   1.841554e-01
  2.175000e+00   1.814156e-01
  2.185000e+00   1.790932e-01
  2.195000e+00   1.772581e-01
  2.205000e+00   1.724689e-01
  2.215000e+00   1.726652e-01
  2.225000e+00   1.690458e-01
